lokasi,name,rating
https://www.google.com/maps/place/Monumen+Kapsul+Waktu/data=!4m7!3m6!1s0x69b515f49a991fa7:0x63ca51db6d66ee84!8m2!3d-8.5080639!4d140.4118485!16s%2Fg%2F11cn9fv_97!19sChIJpx-ZmvQVtWkRhO5mbdtRymM?authuser=0&hl=en&rclk=1,Monumen Kapsul Waktu,4.4
https://www.google.com/maps/place/Pantai+Erari/data=!4m7!3m6!1s0x681f0174446993fd:0xc6ef0642aa62ca02!8m2!3d-3.1649837!4d135.6448855!16s%2Fg%2F11jmxvxpnj!19sChIJ_ZNpRHQBH2gRAspiqkIG78Y?authuser=0&hl=en&rclk=1,Pantai Erari,4.3
https://www.google.com/maps/place/KOLAM+RENANG+CEMARA+KIMI/data=!4m7!3m6!1s0x681fa75d5687d483:0xa8ee970437d67952!8m2!3d-3.2802253!4d135.5874145!16s%2Fg%2F11tjyyn50z!19sChIJg9SHVl2nH2gRUnnWNwSX7qg?authuser=0&hl=en&rclk=1,KOLAM RENANG CEMARA KIMI,4.5
https://www.google.com/maps/place/Pantai+Talud+Nusi+Baru/data=!4m7!3m6!1s0x681f01adf619c541:0x8412c13230db9037!8m2!3d-3.1676611!4d135.6511813!16s%2Fg%2F11j6sn1sl9!19sChIJQcUZ9q0BH2gRN5DbMDLBEoQ?authuser=0&hl=en&rclk=1,Pantai Talud Nusi Baru,4.3
https://www.google.com/maps/place/Anggopi+Beach/data=!4m7!3m6!1s0x680473bf7b765569:0x969240124bfe0f52!8m2!3d-1.141597!4d136.3077747!16s%2Fg%2F11c6m3hv6l!19sChIJaVV2e79zBGgRUg_-SxJAkpY?authuser=0&hl=en&rclk=1,Anggopi Beach,4.4
https://www.google.com/maps/place/Papua+tengah/data=!4m7!3m6!1s0x682377c82449e965:0x3ae0709581d6c1aa!8m2!3d-4.546759!4d136.8837207!16s%2Fg%2F11v0qz6vz0!19sChIJZelJJMh3I2gRqsHWgZVw4Do?authuser=0&hl=en&rclk=1,Papua tengah,5
https://www.google.com/maps/place/Harlen+Beach/data=!4m7!3m6!1s0x686ce0ebf4503845:0xc3b3c23439369485!8m2!3d-2.4215006!4d140.3671381!16s%2Fg%2F11b7ld3y60!19sChIJRThQ9OvgbGgRhZQ2OTTCs8M?authuser=0&hl=en&rclk=1,Harlen Beach,4.6
https://www.google.com/maps/place/The+Lamp+One+Beach/data=!4m7!3m6!1s0x69b5156fb5cafd57:0x95e2d63b0f7f8492!8m2!3d-8.5110648!4d140.3777131!16s%2Fg%2F11gbnknkkk!19sChIJV_3KtW8VtWkRkoR_DzvW4pU?authuser=0&hl=en&rclk=1,The Lamp One Beach,4.3
https://www.google.com/maps/place/Taman+Dinas+Pariwisata+Mamberamo/data=!4m7!3m6!1s0x681055915c584b3f:0x86f449d0a5946874!8m2!3d-2.298697!4d138.0318826!16s%2Fg%2F11t89gw_t0!19sChIJP0tYXJFVEGgRdGiUpdBJ9IY?authuser=0&hl=en&rclk=1,Taman Dinas Pariwisata Mamberamo,3
https://www.google.com/maps/place/Dinas+Pariwisata/data=!4m7!3m6!1s0x686c5833ca826783:0xc070dbd5373df159!8m2!3d-2.533!4d140.717!16s%2Fg%2F11bc7r6v1p!19sChIJg2eCyjNYbGgRWfE9N9XbcMA?authuser=0&hl=en&rclk=1,Dinas Pariwisata,4
https://www.google.com/maps/place/Danau+Tage/data=!4m7!3m6!1s0x682222fa1b2b4145:0x4b5136bef03d7f18!8m2!3d-3.8902727!4d136.3049196!16s%2Fg%2F11sry2kxxy!19sChIJRUErG_oiImgRGH898L42UUs?authuser=0&hl=en&rclk=1,Danau Tage,4.6
https://www.google.com/maps/place/Pantai+Hamadi+Jayapura/data=!4m7!3m6!1s0x686c58cf8a298051:0x450793d61085edec!8m2!3d-2.5788312!4d140.7091912!16s%2Fg%2F11bxg802bb!19sChIJUYApis9YbGgR7O2FENaTB0U?authuser=0&hl=en&rclk=1,Pantai Hamadi Jayapura,4.2
https://www.google.com/maps/place/Taman+Nasional+Teluk+Cenderawasih/data=!4m7!3m6!1s0x2d4b62bec61af6ef:0x758ba1aa8c8a474a!8m2!3d-2.548225!4d134.4783821!16s%2Fm%2F0b762x5!19sChIJ7_Yaxr5iSy0RSkeKjKqhi3U?authuser=0&hl=en&rclk=1,Taman Nasional Teluk Cenderawasih,4.3
https://www.google.com/maps/place/Pantai+Dosa/data=!4m7!3m6!1s0x2d53f47176c79db9:0xbd2d789ac01a1aea!8m2!3d-0.9216732!4d134.0445291!16s%2Fg%2F11f3jlv1f3!19sChIJuZ3HdnH0Uy0R6hoawJp4Lb0?authuser=0&hl=en&rclk=1,Pantai Dosa,4.2
https://www.google.com/maps/place/Tugu+Kembar+Sabang+-+Merauke/data=!4m7!3m6!1s0x69b4c811c726b565:0x388b9aeda88f783c!8m2!3d-8.4225323!4d140.9983702!16s%2Fg%2F11c4649hkr!19sChIJZbUmxxHItGkRPHiPqO2aizg?authuser=0&hl=en&rclk=1,Tugu Kembar Sabang - Merauke,4.3
https://www.google.com/maps/place/Holtekamp+Beach/data=!4m7!3m6!1s0x686c5db604e25c3d:0x9dd41912e1ec4e61!8m2!3d-2.6243045!4d140.783206!16s%2Fg%2F11b7q6q3db!19sChIJPVziBLZdbGgRYU7s4RIZ1J0?authuser=0&hl=en&rclk=1,Holtekamp Beach,4.3
https://www.google.com/maps/place/Salju+Abadi+Puncak+Jaya/data=!4m7!3m6!1s0x6822c39aade0fa63:0xd1126192244015a7!8m2!3d-4.083327!4d137.1825276!16s%2Fg%2F11mvmw8yyq!19sChIJY_rgrZrDImgRpxVAJJJhEtE?authuser=0&hl=en&rclk=1,Salju Abadi Puncak Jaya,4.4
"https://www.google.com/maps/place/Kantor+Seksi+Pengelolaan+Taman+Nasional+Wilayah+1,+Kwatisore/data=!4m7!3m6!1s0x2d4acdbe09b097b1:0x8bdc86ec6d91b835!8m2!3d-3.2476869!4d134.948585!16s%2Fg%2F11c5gdt1kl!19sChIJsZewCb7NSi0RNbiRbeyG3Is?authuser=0&hl=en&rclk=1","Kantor Seksi Pengelolaan Taman Nasional Wilayah 1, Kwatisore",5
